Date,raceId,driverId,Race,Driver Name,constructorId,Racing Team,Race Results,grid,points,laps,Pit Stop (Seconds),fastestLap,rank,fastestLapTime,fastestLapSpeed,statusId,Status,Win,Top 10 Grid,Finished Race,Pit Stop less than 30 Seconds
8/16/2020,1036,844,Spanish Grand Prix,leclerc,6,Ferrari,20,9,0,38,22.274,35,20,0.000971852,199.576,40,Electronics,0,1,0,1
8/9/2020,1035,830,70th Anniversary Grand Prix,max_verstappen,9,Red Bull,1,4,25,52,58.101,46,2,0.001035475,237.049,1,Finished,1,1,1,0
8/9/2020,1035,1,70th Anniversary Grand Prix,hamilton,131,Mercedes,2,2,19,52,57.808,43,1,0.001023738,239.766,1,Finished,0,1,1,0
8/9/2020,1035,822,70th Anniversary Grand Prix,bottas,131,Mercedes,3,1,15,52,56.596,44,4,0.001038947,236.256,1,Finished,0,1,1,0
8/9/2020,1035,844,70th Anniversary Grand Prix,leclerc,6,Ferrari,4,8,12,52,29.419,39,8,0.001048056,234.203,1,Finished,0,1,1,1
8/9/2020,1035,848,70th Anniversary Grand Prix,albon,9,Red Bull,5,9,10,52,56.275,46,3,0.001035613,237.017,1,Finished,0,1,1,0
8/9/2020,1035,840,70th Anniversary Grand Prix,stroll,211,Racing Point,6,6,8,52,56.209,45,15,0.001051817,233.365,1,Finished,0,1,1,0
8/9/2020,1035,807,70th Anniversary Grand Prix,hulkenberg,211,Racing Point,7,3,6,52,86.103,52,6,0.001042674,235.412,1,Finished,0,1,1,0
8/9/2020,1035,839,70th Anniversary Grand Prix,ocon,4,Renault,8,14,4,52,28.093,50,10,0.001048322,234.144,1,Finished,0,0,1,1
8/9/2020,1035,846,70th Anniversary Grand Prix,norris,1,McLaren,9,10,2,52,56.823,49,11,0.001049745,233.826,1,Finished,0,0,1,0
8/9/2020,1035,826,70th Anniversary Grand Prix,kvyat,213,AlphaTauri,10,16,1,52,56.401,52,12,0.001050208,233.723,1,Finished,0,0,1,0
8/9/2020,1035,842,70th Anniversary Grand Prix,gasly,213,AlphaTauri,11,7,0,52,56.662,52,7,0.001042731,235.399,1,Finished,0,1,1,0
8/9/2020,1035,20,70th Anniversary Grand Prix,vettel,6,Ferrari,12,11,0,52,56.519,49,13,0.001050752,233.602,1,Finished,0,0,1,0
8/9/2020,1035,832,70th Anniversary Grand Prix,sainz,1,McLaren,13,12,0,52,64.636,49,9,0.001048102,234.193,1,Finished,0,0,1,0
8/9/2020,1035,817,70th Anniversary Grand Prix,ricciardo,4,Renault,14,5,0,51,84.811,39,16,0.001055185,232.621,11,+1 Lap,0,1,0,0
8/9/2020,1035,8,70th Anniversary Grand Prix,raikkonen,51,Alfa Romeo,15,20,0,51,29.296,30,18,0.001061991,231.13,11,+1 Lap,0,0,0,1
8/9/2020,1035,154,70th Anniversary Grand Prix,grosjean,210,Haas F1 Team,16,13,0,51,59.18,51,14,0.001050845,233.581,11,+1 Lap,0,0,0,0
8/9/2020,1035,841,70th Anniversary Grand Prix,giovinazzi,51,Alfa Romeo,17,19,0,51,55.585,37,19,0.001062801,230.954,11,+1 Lap,0,0,0,0
8/9/2020,1035,847,70th Anniversary Grand Prix,russell,3,Williams,18,15,0,51,85.414,50,17,0.001057963,232.01,11,+1 Lap,0,0,0,0
8/9/2020,1035,849,70th Anniversary Grand Prix,latifi,3,Williams,19,18,0,51,85.831,48,5,0.001041088,235.77,11,+1 Lap,0,0,0,0
8/9/2020,1035,825,70th Anniversary Grand Prix,kevin_magnussen,210,Haas F1 Team,20,17,0,43,58.323,39,20,0.001062847,230.944,31,Retired,0,0,0,0
8/2/2020,1034,1,British Grand Prix,hamilton,131,Mercedes,1,1,25,52,28.805,45,3,0.001032847,237.652,1,Finished,1,1,1,1
8/2/2020,1034,830,British Grand Prix,max_verstappen,9,Red Bull,2,3,19,52,56.481,52,1,0.001008067,243.494,1,Finished,0,1,1,0
8/2/2020,1034,844,British Grand Prix,leclerc,6,Ferrari,3,4,15,52,29.52,49,9,0.001039502,236.13,1,Finished,0,1,1,1
8/2/2020,1034,817,British Grand Prix,ricciardo,4,Renault,4,8,12,52,29.559,49,5,0.001035671,237.004,1,Finished,0,1,1,1
8/2/2020,1034,846,British Grand Prix,norris,1,McLaren,5,5,10,52,30.289,41,12,0.001042338,235.488,1,Finished,0,1,1,0
8/2/2020,1034,839,British Grand Prix,ocon,4,Renault,6,9,8,52,30.768,50,6,0.001035775,236.98,1,Finished,0,1,1,0
8/2/2020,1034,842,British Grand Prix,gasly,213,AlphaTauri,7,11,6,52,29.414,52,7,0.001037072,236.684,1,Finished,0,0,1,1
8/2/2020,1034,848,British Grand Prix,albon,9,Red Bull,8,12,4,52,62.142,52,2,0.001026493,239.123,1,Finished,0,0,1,0
8/2/2020,1034,840,British Grand Prix,stroll,211,Racing Point,9,6,2,52,28.716,44,13,0.001047164,234.402,1,Finished,0,1,1,1
8/2/2020,1034,20,British Grand Prix,vettel,6,Ferrari,10,10,1,52,29.439,44,15,0.001047882,234.242,1,Finished,0,0,1,1
8/2/2020,1034,822,British Grand Prix,bottas,131,Mercedes,11,2,0,52,64.173,41,4,0.00103316,237.58,1,Finished,0,1,1,0
8/2/2020,1034,847,British Grand Prix,russell,3,Williams,12,20,0,52,29.302,41,16,0.001051644,233.404,1,Finished,0,0,1,1
8/2/2020,1034,832,British Grand Prix,sainz,1,McLaren,13,7,0,52,64.765,47,10,0.001041065,235.776,1,Finished,0,1,1,0
8/2/2020,1034,841,British Grand Prix,giovinazzi,51,Alfa Romeo,14,15,0,52,28.355,49,17,0.001052975,233.109,1,Finished,0,0,1,1
8/2/2020,1034,849,British Grand Prix,latifi,3,Williams,15,18,0,52,31.371,44,14,0.001047465,234.335,1,Finished,0,0,1,0
8/2/2020,1034,154,British Grand Prix,grosjean,210,Haas F1 Team,16,17,0,52,33.816,49,8,0.001039144,236.212,1,Finished,0,0,1,0
8/2/2020,1034,8,British Grand Prix,raikkonen,51,Alfa Romeo,17,16,0,51,80.675,49,11,0.001041354,235.71,11,+1 Lap,0,0,0,0
8/2/2020,1034,826,British Grand Prix,kvyat,213,AlphaTauri,18,19,0,11,0,11,18,0.001069942,229.412,3,Accident,0,0,0,1
8/2/2020,1034,825,British Grand Prix,kevin_magnussen,210,Haas F1 Team,19,14,0,1,0,0,0,0,0,4,Collision,0,0,0,1
8/2/2020,1034,807,British Grand Prix,hulkenberg,211,Racing Point,20,13,0,0,0,0,0,0,0,131,Power Unit,0,0,0,1
7/19/2020,1033,1,Hungarian Grand Prix,hamilton,131,Mercedes,1,1,26,70,67.01,70,1,0.000886887,205.823,1,Finished,1,1,1,0
7/19/2020,1033,830,Hungarian Grand Prix,max_verstappen,9,Red Bull,2,7,18,70,42.797,60,4,0.000916481,199.176,1,Finished,0,1,1,0
7/19/2020,1033,822,Hungarian Grand Prix,bottas,131,Mercedes,3,2,15,70,65.122,66,2,0.0008989,203.072,1,Finished,0,1,1,0
7/19/2020,1033,840,Hungarian Grand Prix,stroll,211,Racing Point,4,3,12,70,67.672,68,3,0.000914039,199.708,1,Finished,0,1,1,0
7/19/2020,1033,848,Hungarian Grand Prix,albon,9,Red Bull,5,13,10,70,45.22,68,5,0.000919444,198.534,1,Finished,0,0,1,0
7/19/2020,1033,20,Hungarian Grand Prix,vettel,6,Ferrari,6,5,8,69,50.166,49,14,0.000930127,196.254,11,+1 Lap,0,1,0,0
7/19/2020,1033,815,Hungarian Grand Prix,perez,211,Racing Point,7,4,6,69,45.314,39,10,0.000926968,196.923,11,+1 Lap,0,1,0,0
7/19/2020,1033,817,Hungarian Grand Prix,ricciardo,4,Renault,8,11,4,69,43.993,46,7,0.000920509,198.305,11,+1 Lap,0,0,0,0
7/19/2020,1033,832,Hungarian Grand Prix,sainz,1,McLaren,9,9,2,69,49.569,68,15,0.000931447,195.976,11,+1 Lap,0,1,0,0
7/19/2020,1033,825,Hungarian Grand Prix,kevin_magnussen,210,Haas F1 Team,10,0,1,69,23.621,67,6,0.000919641,198.492,11,+1 Lap,0,1,0,1
7/19/2020,1033,844,Hungarian Grand Prix,leclerc,6,Ferrari,11,6,0,69,44.83,64,16,0.000935428,195.142,11,+1 Lap,0,1,0,0
7/19/2020,1033,826,Hungarian Grand Prix,kvyat,213,AlphaTauri,12,17,0,69,46.253,51,18,0.000936875,194.841,11,+1 Lap,0,0,0,0
7/19/2020,1033,846,Hungarian Grand Prix,norris,1,McLaren,13,8,0,69,45.754,42,8,0.000925289,197.28,11,+1 Lap,0,1,0,0
7/19/2020,1033,839,Hungarian Grand Prix,ocon,4,Renault,14,14,0,69,46.141,40,13,0.000928947,196.503,11,+1 Lap,0,0,0,0
7/19/2020,1033,8,Hungarian Grand Prix,raikkonen,51,Alfa Romeo,15,20,0,69,49.427,67,17,0.000936215,194.978,11,+1 Lap,0,0,0,0
7/19/2020,1033,154,Hungarian Grand Prix,grosjean,210,Haas F1 Team,16,0,0,69,22.591,61,12,0.000928611,196.574,11,+1 Lap,0,1,0,1
7/19/2020,1033,841,Hungarian Grand Prix,giovinazzi,51,Alfa Romeo,17,19,0,69,67.196,44,11,0.000927037,196.908,11,+1 Lap,0,0,0,0
7/19/2020,1033,847,Hungarian Grand Prix,russell,3,Williams,18,12,0,69,64.599,67,9,0.000925741,197.184,11,+1 Lap,0,0,0,0
7/19/2020,1033,849,Hungarian Grand Prix,latifi,3,Williams,19,15,0,65,133.867,64,19,0.000939792,194.236,15,+5 Laps,0,0,0,0
7/19/2020,1033,842,Hungarian Grand Prix,gasly,213,AlphaTauri,20,10,0,15,22.74,10,20,0.000971516,187.893,5,Engine,0,0,0,1
7/12/2020,1032,1,Styrian Grand Prix,hamilton,131,Mercedes,1,1,25,71,21.729,68,3,0.000772211,232.989,1,Finished,1,1,1,1
7/12/2020,1032,822,Styrian Grand Prix,bottas,131,Mercedes,2,4,18,71,21.376,62,7,0.000781644,230.177,1,Finished,0,1,1,1
7/12/2020,1032,830,Styrian Grand Prix,max_verstappen,9,Red Bull,3,2,15,71,42.028,70,2,0.000765567,235.01,1,Finished,0,1,1,0
7/12/2020,1032,848,Styrian Grand Prix,albon,9,Red Bull,4,6,12,71,21.505,67,6,0.000778924,230.981,1,Finished,0,1,1,1
7/12/2020,1032,846,Styrian Grand Prix,norris,1,McLaren,5,9,10,71,22.406,66,5,0.000777697,231.345,1,Finished,0,1,1,1
7/12/2020,1032,815,Styrian Grand Prix,perez,211,Racing Point,6,17,8,71,22.761,68,4,0.000777639,231.362,1,Finished,0,0,1,1
7/12/2020,1032,840,Styrian Grand Prix,stroll,211,Racing Point,7,12,6,71,22.118,65,10,0.000785104,229.162,1,Finished,0,0,1,1
7/12/2020,1032,817,Styrian Grand Prix,ricciardo,4,Renault,8,8,4,71,21.603,65,9,0.000785093,229.166,1,Finished,0,1,1,1
7/12/2020,1032,832,Styrian Grand Prix,sainz,1,McLaren,9,3,3,70,47.856,68,1,0.000759479,236.894,11,+1 Lap,0,1,0,0
7/12/2020,1032,826,Styrian Grand Prix,kvyat,213,AlphaTauri,10,13,1,70,22.197,60,13,0.000791412,227.336,11,+1 Lap,0,0,0,1
7/12/2020,1032,8,Styrian Grand Prix,raikkonen,51,Alfa Romeo,11,16,0,70,21.459,57,14,0.000791458,227.322,11,+1 Lap,0,0,0,1
7/12/2020,1032,825,Styrian Grand Prix,kevin_magnussen,210,Haas F1 Team,12,15,0,70,21.977,69,11,0.000787141,228.569,11,+1 Lap,0,0,0,1
7/12/2020,1032,154,Styrian Grand Prix,grosjean,210,Haas F1 Team,13,0,0,70,22.444,69,12,0.000787581,228.442,11,+1 Lap,0,1,0,1
7/12/2020,1032,841,Styrian Grand Prix,giovinazzi,51,Alfa Romeo,14,19,0,70,21.667,54,15,0.000792963,226.891,11,+1 Lap,0,0,0,1
7/12/2020,1032,842,Styrian Grand Prix,gasly,213,AlphaTauri,15,7,0,70,44.23,69,8,0.000785035,229.183,11,+1 Lap,0,1,0,0
7/12/2020,1032,847,Styrian Grand Prix,russell,3,Williams,16,11,0,69,21.697,36,16,0.000793993,226.597,12,+2 Laps,0,0,0,1
7/12/2020,1032,849,Styrian Grand Prix,latifi,3,Williams,17,18,0,69,22.745,68,17,0.000796366,225.922,12,+2 Laps,0,0,0,1
7/12/2020,1032,839,Styrian Grand Prix,ocon,4,Renault,18,5,0,25,0,22,18,0.000802326,224.243,25,Overheating,0,1,0,1
7/12/2020,1032,844,Styrian Grand Prix,leclerc,6,Ferrari,19,14,0,4,39.715,3,19,0.001103924,162.979,130,Collision damage,0,0,0,0
7/12/2020,1032,20,Styrian Grand Prix,vettel,6,Ferrari,20,10,0,1,0,0,0,0,0,130,Collision damage,0,0,0,1
7/5/2020,1031,822,Austrian Grand Prix,bottas,131,Mercedes,1,1,25,71,38.344,68,2,0.000783067,229.758,1,Finished,1,1,1,0
7/5/2020,1031,844,Austrian Grand Prix,leclerc,6,Ferrari,2,7,18,71,63.476,64,4,0.000785891,228.933,1,Finished,0,1,1,0
7/5/2020,1031,846,Austrian Grand Prix,norris,1,McLaren,3,3,16,71,63.721,71,1,0.000780961,230.378,1,Finished,0,1,1,0
7/5/2020,1031,1,Austrian Grand Prix,hamilton,131,Mercedes,4,5,12,71,38.215,67,3,0.000783704,229.572,1,Finished,0,1,1,0
7/5/2020,1031,832,Austrian Grand Prix,sainz,1,McLaren,5,8,10,71,65.696,63,5,0.000786736,228.687,1,Finished,0,1,1,0
7/5/2020,1031,815,Austrian Grand Prix,perez,211,Racing Point,6,6,8,71,38.929,63,6,0.000790567,227.579,1,Finished,0,1,1,0
7/5/2020,1031,842,Austrian Grand Prix,gasly,213,AlphaTauri,7,12,6,71,42.377,64,11,0.0007989,225.205,1,Finished,0,0,1,0
7/5/2020,1031,839,Austrian Grand Prix,ocon,4,Renault,8,14,4,71,41.309,64,10,0.000797824,225.509,1,Finished,0,0,1,0
7/5/2020,1031,841,Austrian Grand Prix,giovinazzi,51,Alfa Romeo,9,18,2,71,66.137,70,9,0.00079625,225.954,1,Finished,0,0,1,0
7/5/2020,1031,20,Austrian Grand Prix,vettel,6,Ferrari,10,11,1,71,64.299,71,8,0.000794248,226.524,1,Finished,0,0,1,0
7/5/2020,1031,849,Austrian Grand Prix,latifi,3,Williams,11,20,0,71,63.464,63,16,0.000806273,223.146,1,Finished,0,0,1,0
7/5/2020,1031,826,Austrian Grand Prix,kvyat,213,AlphaTauri,12,13,0,69,64.047,50,13,0.000800174,224.847,22,Suspension,0,0,0,0
7/5/2020,1031,848,Austrian Grand Prix,albon,9,Red Bull,13,4,0,67,60.156,50,7,0.000792037,227.156,40,Electronics,0,1,0,0
7/5/2020,1031,8,Austrian Grand Prix,raikkonen,51,Alfa Romeo,14,19,0,53,44.798,48,12,0.00079897,225.185,36,Wheel,0,0,0,0
7/5/2020,1031,847,Austrian Grand Prix,russell,3,Williams,15,17,0,49,21.417,49,14,0.00080228,224.256,32,Fuel pressure,0,0,0,1
7/5/2020,1031,154,Austrian Grand Prix,grosjean,210,Haas F1 Team,16,15,0,49,23.28,46,17,0.000812824,221.347,23,Brakes,0,0,0,1
7/5/2020,1031,825,Austrian Grand Prix,kevin_magnussen,210,Haas F1 Team,17,16,0,24,0,23,20,0.000818519,219.807,23,Brakes,0,0,0,1
7/5/2020,1031,840,Austrian Grand Prix,stroll,211,Racing Point,18,9,0,20,0,4,18,0.000813958,221.039,5,Engine,0,1,0,1
7/5/2020,1031,817,Austrian Grand Prix,ricciardo,4,Renault,19,10,0,17,0,8,19,0.000817245,220.15,25,Overheating,0,0,0,1
7/5/2020,1031,830,Austrian Grand Prix,max_verstappen,9,Red Bull,20,2,0,11,0,5,15,0.000802674,224.146,40,Electronics,0,1,0,1
12/1/2019,1030,1,Abu Dhabi Grand Prix,hamilton,131,Mercedes,1,1,26,55,22.178,53,1,0.001149109,201.387,1,Finished,1,1,1,1
12/1/2019,1030,830,Abu Dhabi Grand Prix,max_verstappen,9,Red Bull,2,2,18,55,21.023,55,5,0.001170359,197.731,1,Finished,0,1,1,1
12/1/2019,1030,844,Abu Dhabi Grand Prix,leclerc,6,Ferrari,3,3,15,55,42.971,44,4,0.001162523,199.064,1,Finished,0,1,1,0
12/1/2019,1030,822,Abu Dhabi Grand Prix,bottas,131,Mercedes,4,20,12,55,21.145,31,2,0.001154109,200.515,1,Finished,0,0,1,1
12/1/2019,1030,20,Abu Dhabi Grand Prix,vettel,6,Ferrari,5,4,10,55,47.629,55,3,0.001158889,199.688,1,Finished,0,1,1,0
12/1/2019,1030,848,Abu Dhabi Grand Prix,albon,9,Red Bull,6,5,8,55,22.028,49,8,0.00118309,195.603,1,Finished,0,1,1,1
12/1/2019,1030,815,Abu Dhabi Grand Prix,perez,211,Racing Point,7,10,6,54,22.23,39,11,0.001187951,194.803,11,+1 Lap,0,0,0,1
12/1/2019,1030,846,Abu Dhabi Grand Prix,norris,1,McLaren,8,6,4,54,22.974,50,12,0.001192431,194.071,11,+1 Lap,0,1,0,1
12/1/2019,1030,826,Abu Dhabi Grand Prix,kvyat,5,Toro Rosso,9,13,2,54,21.496,42,9,0.001183125,195.597,11,+1 Lap,0,0,0,1
12/1/2019,1030,832,Abu Dhabi Grand Prix,sainz,1,McLaren,10,8,1,54,43.394,43,7,0.001172384,197.389,11,+1 Lap,0,1,0,0
12/1/2019,1030,817,Abu Dhabi Grand Prix,ricciardo,4,Renault,11,7,0,54,43.528,51,6,0.001171181,197.592,11,+1 Lap,0,1,0,0
12/1/2019,1030,807,Abu Dhabi Grand Prix,hulkenberg,4,Renault,12,9,0,54,21.578,52,16,0.001195301,193.605,11,+1 Lap,0,1,0,1
12/1/2019,1030,8,Abu Dhabi Grand Prix,raikkonen,51,Alfa Romeo,13,17,0,54,22.41,25,14,0.001193773,193.853,11,+1 Lap,0,0,0,1
12/1/2019,1030,825,Abu Dhabi Grand Prix,kevin_magnussen,210,Haas F1 Team,14,14,0,54,21.531,22,19,0.001201273,192.642,11,+1 Lap,0,0,0,1
12/1/2019,1030,154,Abu Dhabi Grand Prix,grosjean,210,Haas F1 Team,15,15,0,54,21.968,33,18,0.001199838,192.873,11,+1 Lap,0,0,0,1
12/1/2019,1030,841,Abu Dhabi Grand Prix,giovinazzi,51,Alfa Romeo,16,16,0,54,44.165,28,15,0.001195093,193.639,11,+1 Lap,0,0,0,0
12/1/2019,1030,847,Abu Dhabi Grand Prix,russell,3,Williams,17,18,0,54,22.272,50,13,0.001192986,193.981,11,+1 Lap,0,0,0,1
12/1/2019,1030,842,Abu Dhabi Grand Prix,gasly,5,Toro Rosso,18,11,0,53,0,53,10,0.001185347,195.231,12,+2 Laps,0,0,0,1
12/1/2019,1030,9,Abu Dhabi Grand Prix,kubica,3,Williams,19,19,0,53,21.688,51,20,0.001209491,191.333,12,+2 Laps,0,0,0,1
12/1/2019,1030,840,Abu Dhabi Grand Prix,stroll,211,Racing Point,20,12,0,45,50.62,25,17,0.001195903,193.507,23,Brakes,0,0,0,0
11/17/2019,1029,830,Brazilian Grand Prix,max_verstappen,9,Red Bull,1,1,25,71,68.068,61,2,0.000820162,218.909,1,Finished,1,1,1,0
11/17/2019,1029,842,Brazilian Grand Prix,gasly,5,Toro Rosso,2,6,18,71,46.506,65,9,0.000838252,214.185,1,Finished,0,1,1,0
11/17/2019,1029,832,Brazilian Grand Prix,sainz,1,McLaren,3,20,15,71,22.77,63,16,0.000846736,212.039,1,Finished,0,0,1,1
11/17/2019,1029,8,Brazilian Grand Prix,raikkonen,51,Alfa Romeo,4,8,12,71,47.304,65,15,0.00084647,212.106,1,Finished,0,1,1,0
11/17/2019,1029,841,Brazilian Grand Prix,giovinazzi,51,Alfa Romeo,5,12,10,71,46.679,49,14,0.000845139,212.44,1,Finished,0,0,1,0
11/17/2019,1029,817,Brazilian Grand Prix,ricciardo,4,Renault,6,11,8,71,60.251,44,11,0.000841817,213.278,1,Finished,0,0,1,0
11/17/2019,1029,1,Brazilian Grand Prix,hamilton,131,Mercedes,7,3,6,71,69.03,46,3,0.000822708,218.232,1,Finished,0,1,1,0
11/17/2019,1029,846,Brazilian Grand Prix,norris,1,McLaren,8,10,4,71,46.736,63,7,0.00083713,214.472,1,Finished,0,0,1,0
11/17/2019,1029,815,Brazilian Grand Prix,perez,211,Racing Point,9,15,2,71,46.221,64,12,0.000843056,212.965,1,Finished,0,0,1,0
11/17/2019,1029,826,Brazilian Grand Prix,kvyat,5,Toro Rosso,10,16,1,71,46.137,49,8,0.000837789,214.304,1,Finished,0,0,1,0
11/17/2019,1029,825,Brazilian Grand Prix,kevin_magnussen,210,Haas F1 Team,11,9,0,71,47.37,65,17,0.00084794,211.738,1,Finished,0,1,1,0
11/17/2019,1029,847,Brazilian Grand Prix,russell,3,Williams,12,18,0,71,68.14,57,19,0.000853611,210.331,1,Finished,0,0,1,0
11/17/2019,1029,154,Brazilian Grand Prix,grosjean,210,Haas F1 Team,13,7,0,71,47.247,29,18,0.000852072,210.711,1,Finished,0,1,1,0
11/17/2019,1029,848,Brazilian Grand Prix,albon,9,Red Bull,14,5,0,71,46.144,52,4,0.000822766,218.217,1,Finished,0,1,1,0
11/17/2019,1029,807,Brazilian Grand Prix,hulkenberg,4,Renault,15,13,0,71,69.687,64,13,0.000844144,212.69,1,Finished,0,0,1,0
11/17/2019,1029,9,Brazilian Grand Prix,kubica,3,Williams,16,19,0,70,101.16,63,20,0.000862882,208.072,11,+1 Lap,0,0,0,0
11/17/2019,1029,20,Brazilian Grand Prix,vettel,6,Ferrari,17,2,0,65,46.177,51,5,0.000826204,217.309,4,Collision,0,1,0,0
11/17/2019,1029,844,Brazilian Grand Prix,leclerc,6,Ferrari,18,14,0,65,46.008,63,6,0.000826655,217.19,4,Collision,0,0,0,0
11/17/2019,1029,840,Brazilian Grand Prix,stroll,211,Racing Point,19,17,0,65,48.187,65,10,0.000840313,213.66,22,Suspension,0,0,0,0
11/17/2019,1029,822,Brazilian Grand Prix,bottas,131,Mercedes,20,4,0,51,46.358,43,1,0.000818264,219.417,131,Power Unit,0,1,0,0
11/3/2019,1028,822,United States Grand Prix,bottas,131,Mercedes,1,1,25,56,47.97,37,2,0.001122188,204.696,1,Finished,1,1,1,0
11/3/2019,1028,1,United States Grand Prix,hamilton,131,Mercedes,2,5,18,56,23.943,26,7,0.001139421,201.6,1,Finished,0,1,1,1
11/3/2019,1028,830,United States Grand Prix,max_verstappen,9,Red Bull,3,3,15,56,47.16,42,5,0.001136736,202.077,1,Finished,0,1,1,0
11/3/2019,1028,844,United States Grand Prix,leclerc,6,Ferrari,4,4,13,56,53.001,44,1,0.001113067,206.374,1,Finished,0,1,1,0
11/3/2019,1028,848,United States Grand Prix,albon,9,Red Bull,5,6,10,56,81.018,42,3,0.001134595,202.458,1,Finished,0,1,1,0
11/3/2019,1028,817,United States Grand Prix,ricciardo,4,Renault,6,9,8,56,23.751,28,14,0.001163935,197.354,1,Finished,0,1,1,1
11/3/2019,1028,846,United States Grand Prix,norris,1,McLaren,7,8,6,56,50.454,44,4,0.001135116,202.365,1,Finished,0,1,1,0
11/3/2019,1028,832,United States Grand Prix,sainz,1,McLaren,8,7,4,55,24.784,44,15,0.001167176,196.806,11,+1 Lap,0,1,0,1
11/3/2019,1028,807,United States Grand Prix,hulkenberg,4,Renault,9,11,2,55,47.929,47,6,0.001139317,201.619,11,+1 Lap,0,0,0,0
11/3/2019,1028,815,United States Grand Prix,perez,211,Racing Point,10,0,1,55,24.207,34,11,0.001159317,198.141,11,+1 Lap,0,1,0,1
11/3/2019,1028,8,United States Grand Prix,raikkonen,51,Alfa Romeo,11,17,0,55,49.23,46,9,0.00115287,199.249,11,+1 Lap,0,0,0,0
11/3/2019,1028,826,United States Grand Prix,kvyat,5,Toro Rosso,12,13,0,55,51.277,41,8,0.001145475,200.535,11,+1 Lap,0,0,0,0
11/3/2019,1028,840,United States Grand Prix,stroll,211,Racing Point,13,14,0,55,49.762,42,13,0.001161806,197.716,11,+1 Lap,0,0,0,0
11/3/2019,1028,841,United States Grand Prix,giovinazzi,51,Alfa Romeo,14,16,0,55,49.436,41,10,0.001156991,198.539,11,+1 Lap,0,0,0,0
11/3/2019,1028,154,United States Grand Prix,grosjean,210,Haas F1 Team,15,15,0,55,24.583,52,18,0.001172106,195.979,11,+1 Lap,0,0,0,1
11/3/2019,1028,842,United States Grand Prix,gasly,5,Toro Rosso,16,10,0,54,48.455,31,16,0.001167245,196.795,22,Suspension,0,0,0,0
11/3/2019,1028,847,United States Grand Prix,russell,3,Williams,17,18,0,54,52.45,54,17,0.001171748,196.039,12,+2 Laps,0,0,0,0
11/3/2019,1028,825,United States Grand Prix,kevin_magnussen,210,Haas F1 Team,18,12,0,52,49.66,42,12,0.001161424,197.781,23,Brakes,0,0,0,0
11/3/2019,1028,9,United States Grand Prix,kubica,3,Williams,19,19,0,31,24.164,22,20,0.001201736,191.147,44,Oil leak,0,0,0,1
11/3/2019,1028,20,United States Grand Prix,vettel,6,Ferrari,20,2,0,7,0,6,19,0.001182465,194.262,22,Suspension,0,1,0,1
10/27/2019,1027,1,Mexican Grand Prix,hamilton,131,Mercedes,1,3,25,71,22.269,66,4,0.000919688,194.993,1,Finished,1,1,1,1
10/27/2019,1027,20,Mexican Grand Prix,vettel,6,Ferrari,2,2,18,71,21.862,68,3,0.000918762,195.19,1,Finished,0,1,1,1
10/27/2019,1027,822,Mexican Grand Prix,bottas,131,Mercedes,3,6,15,71,22.179,66,5,0.000920069,194.912,1,Finished,0,1,1,1
10/27/2019,1027,844,Mexican Grand Prix,leclerc,6,Ferrari,4,1,13,71,47.788,53,1,0.000917037,195.557,1,Finished,0,1,1,0
10/27/2019,1027,848,Mexican Grand Prix,albon,9,Red Bull,5,5,10,71,44.195,48,2,0.000918113,195.328,1,Finished,0,1,1,0
10/27/2019,1027,830,Mexican Grand Prix,max_verstappen,9,Red Bull,6,4,8,71,24.493,65,11,0.000930625,192.702,1,Finished,0,1,1,1
10/27/2019,1027,815,Mexican Grand Prix,perez,211,Racing Point,7,11,6,71,22.357,70,12,0.000931539,192.512,1,Finished,0,0,1,1
10/27/2019,1027,817,Mexican Grand Prix,ricciardo,4,Renault,8,13,4,71,22.345,53,9,0.000927616,193.327,1,Finished,0,0,1,1
10/27/2019,1027,842,Mexican Grand Prix,gasly,5,Toro Rosso,9,10,2,70,45.307,53,6,0.000920486,194.824,11,+1 Lap,0,0,0,0
10/27/2019,1027,807,Mexican Grand Prix,hulkenberg,4,Renault,10,12,1,70,22.484,59,14,0.000935081,191.783,11,+1 Lap,0,0,0,1
10/27/2019,1027,826,Mexican Grand Prix,kvyat,5,Toro Rosso,11,9,0,70,44.523,48,7,0.000924826,193.91,11,+1 Lap,0,1,0,0
10/27/2019,1027,840,Mexican Grand Prix,stroll,211,Racing Point,12,16,0,70,22.745,68,15,0.000936597,191.473,11,+1 Lap,0,0,0,1
10/27/2019,1027,832,Mexican Grand Prix,sainz,1,McLaren,13,7,0,70,44.42,66,10,0.000929525,192.929,11,+1 Lap,0,1,0,0
10/27/2019,1027,841,Mexican Grand Prix,giovinazzi,51,Alfa Romeo,14,15,0,70,43.411,65,16,0.000937662,191.255,11,+1 Lap,0,0,0,0
10/27/2019,1027,825,Mexican Grand Prix,kevin_magnussen,210,Haas F1 Team,15,17,0,69,23.084,53,20,0.000945394,189.691,12,+2 Laps,0,0,0,1
10/27/2019,1027,847,Mexican Grand Prix,russell,3,Williams,16,19,0,69,22.887,69,17,0.00094081,190.615,12,+2 Laps,0,0,0,1
10/27/2019,1027,154,Mexican Grand Prix,grosjean,210,Haas F1 Team,17,18,0,69,24.128,68,18,0.000944225,189.926,12,+2 Laps,0,0,0,1
